"DATABASE_NAME","CUBE_NAME","MEASURE_GROUP_NAME","DIMENSION_NAME","ATTRIBUTE_NAME","TABLE_ID","COLUMN_ID","COLUMN_TYPE","COLUMN_ENCODING","DATATYPE","ISKEY","ISUNIQUE","ISNULLABLE","ISROWNUMBER","DICTIONARY_SIZE","DICTIONARY_ISPAGEABLE","DICTIONARY_ISRESIDENT","DICTIONARY_TEMPERATURE","DICTIONARY_LAST_ACCESSED","STRING_INDEX_SIZE","FULLTEXT_INDEX_SIZE"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Client ID","H$Transactions (10)$Client ID (15)","POS_TO_ID","HIERARCHY_POSITION_TO_DATAID","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Client ID","H$Transactions (10)$Client ID (15)","ID_TO_POS","HIERARCHY_DATAID_TO_POSITION","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Cards Issued","H$Transactions (10)$Cards Issued (32)","POS_TO_ID","HIERARCHY_POSITION_TO_DATAID","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Cards Issued","H$Transactions (10)$Cards Issued (32)","ID_TO_POS","HIERARCHY_DATAID_TO_POSITION","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Card Account Opened","H$Transactions (10)$Card Account Opened (31)","POS_TO_ID","HIERARCHY_POSITION_TO_DATAID","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Card Account Opened","H$Transactions (10)$Card Account Opened (31)","ID_TO_POS","HIERARCHY_DATAID_TO_POSITION","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Fraud Label","H$Transactions (10)$Fraud Label (25)","POS_TO_ID","HIERARCHY_POSITION_TO_DATAID","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Fraud Label","H$Transactions (10)$Fraud Label (25)","ID_TO_POS","HIERARCHY_DATAID_TO_POSITION","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Client Age","H$Transactions (10)$Client Age (33)","POS_TO_ID","HIERARCHY_POSITION_TO_DATAID","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Client Age","H$Transactions (10)$Client Age (33)","ID_TO_POS","HIERARCHY_DATAID_TO_POSITION","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Merchant ID","H$Transactions (10)$Merchant ID (19)","POS_TO_ID","HIERARCHY_POSITION_TO_DATAID","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Merchant ID","H$Transactions (10)$Merchant ID (19)","ID_TO_POS","HIERARCHY_DATAID_TO_POSITION","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Channel","H$Transactions (10)$Channel (18)","POS_TO_ID","HIERARCHY_POSITION_TO_DATAID","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Channel","H$Transactions (10)$Channel (18)","ID_TO_POS","HIERARCHY_DATAID_TO_POSITION","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Amount","H$Transactions (10)$Amount (17)","POS_TO_ID","HIERARCHY_POSITION_TO_DATAID","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Merchant Category","H$Transactions (10)$Merchant Category (26)","POS_TO_ID","HIERARCHY_POSITION_TO_DATAID","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Merchant Category","H$Transactions (10)$Merchant Category (26)","ID_TO_POS","HIERARCHY_DATAID_TO_POSITION","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Card Type","H$Transactions (10)$Card Type (28)","POS_TO_ID","HIERARCHY_POSITION_TO_DATAID","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Card Type","H$Transactions (10)$Card Type (28)","ID_TO_POS","HIERARCHY_DATAID_TO_POSITION","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Is Fraud","H$Transactions (10)$Is Fraud (43)","POS_TO_ID","HIERARCHY_POSITION_TO_DATAID","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Is Fraud","H$Transactions (10)$Is Fraud (43)","ID_TO_POS","HIERARCHY_DATAID_TO_POSITION","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Is Approved","H$Transactions (10)$Is Approved (41)","POS_TO_ID","HIERARCHY_POSITION_TO_DATAID","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Is Approved","H$Transactions (10)$Is Approved (41)","ID_TO_POS","HIERARCHY_DATAID_TO_POSITION","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Year","H$Transactions (10)$Year (39)","POS_TO_ID","HIERARCHY_POSITION_TO_DATAID","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Year","H$Transactions (10)$Year (39)","ID_TO_POS","HIERARCHY_DATAID_TO_POSITION","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Spend Amount","H$Transactions (10)$Spend Amount (42)","POS_TO_ID","HIERARCHY_POSITION_TO_DATAID","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Spend Amount","H$Transactions (10)$Spend Amount (42)","ID_TO_POS","HIERARCHY_DATAID_TO_POSITION","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Month Year","H$Transactions (10)$Month Year (40)","POS_TO_ID","HIERARCHY_POSITION_TO_DATAID","0","N/A","False","False","True","False","0",,,,,"0","0"
"cc288bf7-edf4-4f93-bbd4-8ab382aa3a16","Model","Transactions","Transactions","Month Year","H$Transactions (10)$Month Year (40)","ID_TO_POS","HIERARCHY_DATAID_TO_POSITION","0","N/A","False","False","True","False","0",,,,,"0","0"
